Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
340.7600,735.128,3669.759,4.992
340.7800,749.764,3744.3213,4.994
340.8000,758.912,3790.0063,4.994
340.8200,704.634,3518.9421,4.994
340.8400,701.951,3504.1394,4.992
340.8600,742.568,3705.4141,4.99
340.8800,738.787,3686.5469,4.99
340.9000,672.922,3361.9182,4.996
340.9200,734.64,3668.7922,4.994
340.9400,749.154,3739.7769,4.992
340.9600,734.884,3668.5408,4.992
340.9800,655.358,3272.8577,4.994
341.0000,733.908,3662.2009,4.99
341.0200,736.469,3676.4534,4.992
341.0400,735.859,3673.4082,4.992
341.0600,731.956,3655.3882,4.994
341.0800,775.378,3869.136,4.99
341.1000,511.186,2556.9524,5.002
341.1200,527.043,2633.1069,4.996
341.1400,487.401,2437.0049,5
341.1600,417.877,2086.042,4.992
341.1800,417.267,2083.8313,4.994
341.2000,539.362,2691.4163,4.99
341.2200,420.804,2102.3367,4.996
341.2400,414.706,2071.0417,4.994
341.2600,415.316,2074.9187,4.996
341.2800,416.535,2081.0088,4.996
341.3000,415.926,2076.3025,4.992
341.3200,415.072,2072.0393,4.992
341.3400,417.145,2081.5535,4.99
341.3600,413.242,2062.0774,4.99
341.3800,412.625,2059.824,4.992
341.4000,429.456,2142.9854,4.99
341.4200,413.6,2065.5183,4.994
341.4400,415.552,2073.6045,4.99
341.4600,414.942,2071.3904,4.992
341.4800,416.04,2076.8718,4.992
341.5000,416.406,2078.6987,4.992
341.5200,417.747,2086.2285,4.994
341.5400,415.918,2077.9263,4.996
341.5600,415.186,2073.439,4.994
341.5800,417.015,2081.739,4.992
341.6000,414.21,2067.7363,4.992
341.6200,414.576,2069.5635,4.992
341.6400,413.608,2066.3855,4.996
341.6600,413.486,2064.1221,4.992
341.6800,415.072,2072.8694,4.994
341.7000,414.218,2068.6045,4.994
341.7200,415.56,2074.4756,4.992
341.7400,419.585,2095.4075,4.994
341.7600,416.535,2080.1758,4.994
341.7800,416.17,2079.1853,4.996
341.8000,413.974,2068.2141,4.996
341.8200,413.852,2065.9492,4.992
341.8400,412.998,2060.8599,4.99
341.8600,412.51,2060.075,4.994
341.8800,417.763,2086.3083,4.994
341.9000,413.616,2063.9438,4.99
341.9200,415.446,2074.7373,4.994
341.9400,415.446,2074.7373,4.994
341.9600,417.153,2082.428,4.992
341.9800,418.373,2088.5181,4.992
342.0000,416.055,2077.7786,4.994
342.0200,414.836,2070.8613,4.992
342.0400,412.884,2061.9426,4.994
342.0600,617.314,3075.4585,4.982
342.0800,432.888,2163.5742,4.998
342.1000,545.959,2726.519,4.994
342.1200,544.373,2717.51,4.992
342.1400,549.851,2745.9561,4.994
342.1600,569.245,2840.5325,4.99
342.1800,418.365,2090.9883,4.998
342.2000,413.12,2063.1213,4.994
342.2200,413.852,2065.9492,4.992
342.2400,414.096,2067.1672,4.992
342.2600,413.608,2064.7312,4.992
342.2800,414.706,2069.3828,4.99
342.3000,415.194,2074.3091,4.996
342.3200,416.414,2078.7388,4.992
342.3400,416.535,2079.3428,4.992
342.3600,416.048,2078.5757,4.996
342.3800,416.292,2078.9622,4.994
342.4000,420.317,2097.3816,4.99
342.4200,414.096,2066.3389,4.99
342.4400,412.51,2060.075,4.994
342.4600,413.852,2065.9492,4.992
342.4800,413.486,2063.2949,4.99
342.5000,414.462,2069.8232,4.994
342.5200,415.316,2074.0881,4.994
342.5400,415.804,2075.6936,4.992
342.5600,417.511,2085.0498,4.994
342.5800,437.393,2184.3406,4.994
342.6000,417.633,2085.6592,4.994
342.6200,417.267,2083.8313,4.994
342.6400,416.292,2078.1296,4.992
342.6600,414.218,2068.6045,4.994
342.6800,414.462,2069.8232,4.994
342.7000,413.974,2067.3862,4.994
342.7200,414.584,2069.6035,4.992
342.7400,414.462,2068.9944,4.992
342.7600,414.096,2068.8235,4.996
342.7800,432.636,2159.719,4.992
342.8000,415.438,2073.8665,4.992
342.8200,417.755,2086.2686,4.994
342.8400,417.755,2086.2686,4.994
342.8600,415.682,2075.916,4.994
342.8800,417.023,2084.281,4.998
342.9000,414.706,2071.0417,4.994
342.9200,413.852,2065.9492,4.992
342.9400,428.489,2139.0171,4.992
342.9600,413.852,2066.7769,4.994
342.9800,414.096,2067.1672,4.992
343.0000,426.903,2131.9536,4.994
343.0200,415.926,2075.4707,4.99
343.0400,416.779,2081.3943,4.994
343.0600,417.389,2082.771,4.99
343.0800,417.145,2084.0564,4.996
343.1000,422.634,2109.7891,4.992
343.1200,536.556,2676.3416,4.988
343.1400,542.045,2705.8887,4.992
343.1600,538.508,2689.3088,4.994
343.1800,419.829,2099.145,5
343.2000,415.072,2072.0393,4.992
343.2200,414.95,2072.2603,4.994
343.2400,414.218,2066.9478,4.99
343.2600,415.682,2076.7473,4.996
343.2800,421.048,2102.7136,4.994
343.3000,424.342,2120.0127,4.996
343.3200,416.901,2081.1699,4.992
343.3400,414.584,2069.6035,4.992
343.3600,413.486,2064.1221,4.992
343.3800,413.486,2064.949,4.994
343.4000,414.828,2070.8215,4.992
343.4200,413.852,2065.9492,4.992
343.4400,413.242,2063.7305,4.994
343.4600,414.218,2068.6045,4.994
343.4800,414.828,2072.4807,4.996
343.5000,416.292,2078.1296,4.992
343.5200,416.901,2082.8374,4.996
343.5400,417.145,2082.3879,4.992
343.5600,419.097,2094.6467,4.998
343.5800,425.927,2127.9312,4.996
343.6000,413.12,2063.9475,4.996
343.6200,412.388,2060.2903,4.996
343.6400,417.267,2082.1621,4.99
343.6600,413.73,2064.5127,4.99
343.6800,413.608,2065.5583,4.994
343.7000,415.438,2073.8665,4.992
343.7200,415.926,2076.3025,4.992
343.7400,415.56,2075.3066,4.994
343.7600,415.682,2076.7473,4.996
343.7800,417.023,2081.7788,4.992
343.8000,416.901,2082.8374,4.996
343.8200,421.536,2104.3079,4.992
343.8400,413.73,2066.9951,4.996
343.8600,413.242,2063.7305,4.994
343.8800,412.876,2061.0771,4.992
343.9000,413.73,2065.3403,4.992
343.9200,413.486,2064.949,4.994
343.9400,414.95,2071.4304,4.992
343.9600,415.56,2074.4756,4.992
343.9800,415.682,2075.916,4.994
344.0000,417.267,2083.8313,4.994
344.0200,416.292,2078.9622,4.994
344.0400,415.316,2073.2576,4.992
344.0600,415.804,2075.6936,4.992
344.0800,413.608,2065.5583,4.994
344.1000,413.608,2064.7312,4.992
344.1200,414.706,2069.3828,4.99
344.1400,415.072,2072.8694,4.994
344.1600,414.828,2069.9917,4.99
344.1800,414.828,2071.6511,4.994
344.2000,415.194,2072.6484,4.992
344.2200,417.267,2083.8313,4.994
344.2400,416.414,2079.5715,4.994
344.2600,416.414,2079.5715,4.994
344.2800,418.121,2088.0962,4.994
344.3000,414.096,2066.3389,4.99
344.3200,413.608,2065.5583,4.994
344.3400,422.878,2111.0071,4.992
344.3600,438.856,2190.769,4.992
344.3800,447.281,2231.9321,4.99
344.4000,434.474,2169.7632,4.994
344.4200,422.398,2109.4556,4.994
344.4400,415.08,2073.7395,4.996
344.4600,415.568,2075.3464,4.994
344.4800,431.302,2153.0596,4.992
344.5000,412.884,2060.291,4.99
344.5200,412.762,2060.5078,4.992
344.5400,415.324,2073.2974,4.992
344.5600,414.592,2069.6433,4.992
344.5800,415.202,2073.5188,4.994
344.6000,415.69,2075.1245,4.992
344.6200,416.665,2079.9917,4.992
344.6400,417.519,2085.0898,4.994
344.6600,417.031,2081.8188,4.992
344.6800,415.812,2077.3967,4.996
344.7000,413.86,2065.1611,4.99
344.7200,413.006,2060.074,4.988
344.7400,413.982,2066.5981,4.992
344.7600,414.47,2068.2053,4.99
344.7800,414.226,2067.8164,4.992
344.8000,415.08,2072.9094,4.994
344.8200,415.446,2073.9065,4.992
344.8400,422.764,2109.5923,4.99
344.8600,424.838,2121.6411,4.994
344.8800,439.466,2192.9353,4.99
344.9000,423.122,2112.2251,4.992
344.9200,444.833,2218.8269,4.988
344.9400,760.742,3790.0166,4.982
344.9600,736.957,3677.415,4.99
344.9800,734.396,3663.1672,4.988
345.0000,738.421,3686.1978,4.992
345.0200,737.445,3682.8003,4.994
345.0400,742.446,3706.2905,4.992
345.0600,742.08,3705.9475,4.994
345.0800,742.69,3707.5085,4.992
345.1000,753.423,3764.1011,4.996
345.1200,845.391,4218.501,4.99
345.1400,1002.735,4995.6255,4.982
345.1600,1028.349,5129.4048,4.988
345.1800,1025.788,5120.7334,4.992
345.2000,1023.958,5109.5503,4.99
345.2200,1024.934,5116.4702,4.992
345.2400,1029.447,5136.9404,4.99
345.2600,736.591,3685.9016,5.004
345.2800,741.348,3705.2576,4.998
345.3000,745.251,3720.293,4.992
345.3200,739.519,3694.6367,4.996
345.3400,753.057,3760.7666,4.994
345.3600,743.422,3709.6755,4.99
345.3800,777.711,3880.7776,4.99
345.4000,740.874,3699.9248,4.994
345.4200,764.903,3818.396,4.992
345.4400,749.534,3743.1729,4.994
345.4600,759.049,3790.6907,4.994
345.4800,748.681,3737.4158,4.992
345.5000,740.386,3697.4875,4.994
345.5200,746.973,3730.3833,4.994
345.5400,739.289,3692.0093,4.994
345.5600,767.343,3829.0415,4.99
345.5800,747.827,3733.1526,4.992
345.6000,740.02,3697.1399,4.996
345.6200,739.655,3692.3579,4.992
345.6400,820.768,4093.9907,4.988
345.6600,746.363,3728.8293,4.996
345.6800,752.34,3757.186,4.994
345.7000,748.681,3738.9131,4.994
345.7200,752.218,3756.5767,4.994
345.7400,742.46,3706.3606,4.992
345.7600,739.411,3691.1399,4.992
345.7800,755.145,3769.6841,4.992
345.8000,998.607,4975.0601,4.982
345.8200,1030.9301,5138.1558,4.984
345.8400,1022.636,5104.999,4.992
345.8600,1022.392,5105.8257,4.994
345.8800,1048.495,5236.1841,4.994
345.9000,1040.078,5192.0693,4.992
345.9200,754.17,3773.8667,5.004
345.9400,740.752,3700.7969,4.996
345.9600,736.849,3679.824,4.994
345.9800,737.093,3679.5684,4.992
346.0000,743.802,3714.5471,4.994
346.0200,738.801,3689.5723,4.994
346.0400,734.41,3667.6433,4.994
346.0600,708.551,3539.9209,4.996
346.0800,753.072,3760.8416,4.994
346.1000,732.946,3661.7981,4.996
346.1200,752.34,3757.186,4.994
346.1400,755.877,3773.3381,4.992
346.1600,745.997,3727.001,4.996
346.1800,750.022,3744.1099,4.992
346.2000,751.974,3752.3501,4.99
346.2200,753.438,3761.1626,4.992
346.2400,744.899,3721.5151,4.996
346.2600,751.608,3753.5303,4.994
346.2800,750.51,3746.5461,4.992
346.3000,753.682,3765.3953,4.996
346.3200,750.51,3746.5461,4.992
346.3400,747.461,3732.8203,4.994
346.3600,751.974,3752.3501,4.99
346.3800,755.389,3772.4126,4.994
346.4000,751.242,3751.7026,4.994
346.4200,751.974,3753.8542,4.992
346.4400,744.046,3714.2778,4.992
346.4600,747.095,3730.9922,4.994
346.4800,758.683,3788.8628,4.994
346.5000,744.046,3714.2778,4.992
346.5200,748.559,3735.3093,4.99
346.5400,746.241,3728.22,4.996
346.5600,738.069,3682.9641,4.99
346.5800,750.876,3749.8745,4.994
346.6000,747.095,3732.4863,4.996
346.6200,742.216,3706.6267,4.994
346.6400,735.385,3669.571,4.99
346.6600,743.558,3714.8154,4.996
346.6800,754.17,3767.833,4.996
346.7000,748.559,3736.8066,4.992
346.7200,737.215,3680.1775,4.992
346.7400,735.873,3674.9497,4.994
346.7600,733.556,3663.3789,4.994
346.7800,728.433,3636.3376,4.992
346.8000,730.628,3648.7561,4.994
346.8200,726.481,3628.0461,4.994
346.8400,725.262,3620.5081,4.992
346.8600,718.919,3590.2815,4.994
346.8800,724.896,3618.6809,4.992
346.9000,721.236,3600.4104,4.992
346.9200,737.581,3684.9546,4.996
346.9400,729.775,3645.9558,4.996
346.9600,724.774,3618.0718,4.992
346.9800,721.236,3601.8528,4.994
347.0000,737.459,3679.9202,4.99
347.0200,733.068,3660.9414,4.994
347.0400,751.12,3751.0933,4.994
347.0600,743.802,3713.0596,4.992
347.0800,737.947,3686.7832,4.996
347.1000,735.385,3672.5127,4.994
347.1200,748.315,3735.5886,4.992
347.1400,734.898,3668.6108,4.992
347.1600,742.826,3711.1584,4.996
347.1800,731.238,3648.8774,4.99
347.2000,732.336,3657.2859,4.994
347.2200,734.044,3664.3477,4.992
347.2400,739.898,3693.571,4.992
347.2600,735.507,3673.1221,4.994
347.2800,732.58,3658.5046,4.994
347.3000,739.167,3689.9216,4.992
347.3200,728.799,3639.6223,4.994
347.3400,740.752,3697.8342,4.992
347.3600,730.75,3647.9041,4.992
347.3800,731.374,3651.0193,4.992
347.4000,741.742,3704.2595,4.994
347.4200,730.398,3646.147,4.992
347.4400,733.204,3661.6206,4.994
347.4600,732.228,3656.7468,4.994
347.4800,733.57,3661.9814,4.992
347.5000,730.276,3645.5378,4.992
347.5200,730.764,3647.9739,4.992
347.5400,731.984,3655.5281,4.994
347.5600,730.276,3646.9983,4.994
347.5800,733.57,3664.9155,4.996
347.6000,729.422,3642.7334,4.994
347.6200,733.57,3663.4485,4.994
347.6400,735.263,3670.4329,4.992
347.6600,729.775,3644.4963,4.994
347.6800,734.044,3664.3477,4.992
347.7000,728.677,3637.5557,4.992
347.7200,790.03,3943.8301,4.992
347.7400,751.608,3753.5303,4.994
347.7600,742.582,3706.9692,4.992
347.7800,741.484,3702.9712,4.994
347.8000,741.606,3702.0974,4.992
347.8200,745.387,3720.9722,4.992
347.8400,744.29,3716.9841,4.994
347.8600,742.582,3705.4839,4.99
347.8800,745.983,3725.439,4.994
347.9000,749.642,3743.7122,4.994
347.9200,748.179,3736.406,4.994
347.9400,731.834,3653.3154,4.992
347.9600,733.542,3663.3086,4.994
347.9800,744.519,3718.1277,4.994
348.0000,732.932,3660.2625,4.994
348.0200,734.762,3669.4016,4.994
348.0400,744.641,3717.2478,4.992
348.0600,734.152,3667.8232,4.996
348.0800,757.205,3778.4529,4.99
348.1000,753.789,3762.9148,4.992
348.1200,728.541,3638.3337,4.994
348.1400,739.519,3691.679,4.992
348.1600,746.471,3727.8762,4.994
348.1800,732.2,3656.6069,4.994
348.2000,736.469,3677.926,4.994
348.2200,746.593,3724.0059,4.988
348.2400,732.322,3657.2161,4.994
348.2600,731.712,3654.1697,4.994
348.2800,745.495,3720.0198,4.99
348.3000,731.59,3655.0237,4.996
348.3200,732.688,3657.5786,4.992
348.3400,735.25,3671.8384,4.994
348.3600,729.395,3641.1399,4.992
348.3800,740.25,3695.3281,4.992
348.4000,730.127,3643.3337,4.99
348.4200,730.005,3644.1851,4.992
348.4400,737.445,3684.2751,4.996
348.4600,730.127,3644.7942,4.992
348.4800,745.739,3722.7292,4.992
348.5000,727.443,3631.3955,4.992
348.5200,735.25,3673.3088,4.996
348.5400,730.005,3644.1851,4.992
348.5600,747.081,3730.9224,4.994
348.5800,726.711,3629.1946,4.994
348.6000,741.592,3703.5103,4.994
348.6200,726.346,3627.3718,4.994
348.6400,736.117,3676.1682,4.994
348.6600,729.409,3639.7507,4.99
348.6800,728.677,3637.5557,4.992
348.7000,731.726,3655.7031,4.996
348.7200,725.383,3621.1121,4.992
348.7400,733.922,3666.6741,4.996
348.7600,725.993,3627.0608,4.996
348.7800,731.482,3651.5581,4.992
348.8000,737.459,3681.3953,4.992
348.8200,736.117,3676.1682,4.994
348.8400,738.923,3690.1814,4.994
348.8600,755.389,3767.8801,4.988
348.8800,755.633,3773.6311,4.994
348.9000,700.989,3502.1409,4.996
348.9200,707.209,3531.8018,4.994
348.9400,742.826,3709.6729,4.994
348.9600,744.656,3718.812,4.994
348.9800,664.518,3322.5901,5
349.0000,735.263,3670.4329,4.992
349.0200,750.51,3746.5461,4.992
349.0400,734.044,3662.8794,4.99
349.0600,672.324,3360.2754,4.998
349.0800,739.898,3693.571,4.992
349.1000,729.897,3643.6458,4.992
349.1200,741.118,3701.1431,4.994
349.1400,741.348,3700.8093,4.992
349.1600,777.086,3879.2134,4.992
349.1800,543.143,2713.5422,4.996
349.2000,513.382,2565.8833,4.998
349.2200,538.996,2689.5898,4.99
349.2400,418.609,2090.5334,4.994
349.2600,419.097,2093.8083,4.996
349.2800,540.338,2696.2866,4.99
349.3000,537.532,2681.2095,4.988
349.3200,537.41,2681.6755,4.99
349.3400,413.608,2068.04,5
349.3600,413.852,2065.9492,4.992
349.3800,413.6,2064.6912,4.992
349.4000,413.478,2064.9092,4.994
349.4200,414.332,2067.5166,4.99
349.4400,414.698,2071.0017,4.994
349.4600,417.625,2086.4543,4.996
349.4800,414.698,2072.6606,4.998
349.5000,416.162,2079.1453,4.996
349.5200,417.137,2083.1821,4.994
349.5400,417.625,2085.6191,4.994
349.5600,417.625,2086.4543,4.996
349.5800,414.942,2072.2202,4.994
349.6000,413.966,2065.6902,4.99
349.6200,419.333,2094.1489,4.994
349.6400,415.438,2073.8665,4.992
349.6600,413.486,2064.1221,4.992
349.6800,413.852,2065.1213,4.99
349.7000,415.072,2072.0393,4.992
349.7200,415.316,2073.2576,4.992
349.7400,416.657,2078.2852,4.988
349.7600,417.023,2083.4468,4.996
349.7800,419.097,2092.1321,4.992
349.8000,415.804,2077.3567,4.996
349.8200,415.682,2075.0847,4.992
349.8400,414.218,2068.6045,4.994
349.8600,413.608,2064.7312,4.992
349.8800,413.364,2063.5132,4.992
349.9000,414.462,2069.8232,4.994
349.9200,413.486,2064.1221,4.992
349.9400,414.706,2069.3828,4.99
349.9600,414.34,2069.2139,4.994
349.9800,552.413,2753.2266,4.984
350.0000,554.852,2769.8213,4.992
350.0200,424.83,2123.3003,4.998
350.0400,419.585,2097.0859,4.998
350.0600,417.877,2086.042,4.992
350.0800,416.17,2078.353,4.994
350.1000,416.414,2079.5715,4.994
350.1200,413.73,2066.9951,4.996
350.1400,414.462,2068.9944,4.992
350.1600,414.218,2066.9478,4.99
350.1800,414.462,2068.9944,4.992
350.2000,415.072,2072.8694,4.994
350.2200,414.218,2067.7761,4.992
350.2400,415.56,2075.3066,4.994
350.2600,415.682,2075.0847,4.992
350.2800,417.145,2084.0564,4.996
350.3000,433.612,2163.7239,4.99
350.3200,416.292,2079.7947,4.996
350.3400,416.292,2078.1296,4.992
350.3600,412.876,2061.0771,4.992
350.3800,414.34,2067.5564,4.99
350.4000,413.73,2065.3403,4.992
350.4200,413.242,2062.9041,4.992
350.4400,413.974,2066.5583,4.992
350.4600,415.072,2072.0393,4.992
350.4800,415.316,2073.2576,4.992
350.5000,415.194,2073.4788,4.994
350.5200,416.048,2077.7437,4.994
350.5400,417.267,2082.9968,4.992
350.5600,416.657,2079.9519,4.992
350.5800,416.048,2078.5757,4.996
350.6000,415.072,2072.8694,4.994
350.6200,413.974,2065.7302,4.99
350.6400,428.237,2138.6155,4.994
350.6600,412.503,2059.2151,4.992
350.6800,415.308,2074.0481,4.994
350.7000,413.356,2063.4731,4.992
350.7200,414.576,2071.2217,4.996
350.7400,414.942,2072.2202,4.994
350.7600,417.015,2081.739,4.992
350.7800,428.969,2142.2712,4.994
350.8000,432.75,2161.1536,4.994
350.8200,416.65,2079.9167,4.992
350.8400,414.332,2067.5166,4.99
350.8600,414.21,2067.7363,4.992
350.8800,414.21,2067.7363,4.992
350.9000,413.478,2064.0823,4.992
350.9200,413.478,2063.2551,4.99
350.9400,414.454,2070.6121,4.996
350.9600,414.454,2068.9543,4.992
350.9800,415.064,2072.8296,4.994
351.0000,416.162,2078.313,4.994
351.0200,416.406,2079.5315,4.994
351.0400,417.015,2082.573,4.994
351.0600,418.235,2088.6655,4.994
351.0800,416.284,2078.9224,4.994
351.1000,413.6,2063.864,4.99
351.1200,413.112,2062.2551,4.992
351.1400,414.82,2070.7815,4.992
351.1600,538.864,2686.7761,4.986
351.1800,417.503,2085.01,4.994
351.2000,417.015,2082.573,4.994
351.2200,414.82,2072.4407,4.996
351.2400,414.698,2071.8311,4.996
351.2600,413.478,2063.2551,4.99
351.2800,413.6,2065.5183,4.994
351.3000,419.333,2093.3103,4.992
351.3200,415.918,2076.2627,4.992
351.3400,415.918,2075.4307,4.99
351.3600,416.284,2078.0898,4.992
351.3800,431.896,2155.1609,4.99
351.4000,441.41,2203.5188,4.992
351.4200,437.506,2184.905,4.994
351.4400,425.797,2125.5786,4.992
351.4600,421.284,2103.8923,4.994
351.4800,414.942,2071.3904,4.992
351.5000,414.942,2072.2202,4.994
351.5200,416.893,2081.1299,4.992
351.5400,415.308,2074.0481,4.994
351.5600,416.406,2079.5315,4.994
351.5800,417.381,2084.4006,4.994
351.6000,417.869,2086.8376,4.994
351.6200,422.016,2106.7039,4.992
351.6400,417.137,2082.3479,4.992
351.6600,414.332,2070.0027,4.996
351.6800,413.6,2065.5183,4.994
351.7000,413.478,2064.0823,4.992
351.7200,413.356,2064.2998,4.994
351.7400,414.576,2069.5635,4.992
351.7600,414.698,2070.1724,4.992
351.7800,415.308,2074.0481,4.994
351.8000,416.406,2079.5315,4.994
351.8200,425.065,2122.7747,4.994
351.8400,424.944,2120.4705,4.99
351.8600,424.7,2121.8013,4.996
351.8800,424.578,2119.4934,4.992
351.9000,416.414,2081.2373,4.998
351.9200,421.048,2103.5557,4.996
351.9400,416.535,2080.1758,4.994
351.9600,415.438,2075.5281,4.996
351.9800,413.242,2062.9041,4.992
352.0000,420.195,2098.4539,4.994
352.0200,413.242,2063.7305,4.994
352.0400,414.584,2068.7742,4.99
352.0600,414.462,2069.8232,4.994
352.0800,417.511,2085.0498,4.994
352.1000,415.804,2076.5251,4.994
352.1200,416.17,2078.353,4.994
352.1400,420.195,2096.7729,4.99
352.1600,416.17,2078.353,4.994
352.1800,417.511,2085.0498,4.994
352.2000,417.145,2083.2222,4.994
352.2200,414.584,2070.4326,4.994
352.2400,413.852,2065.9492,4.992
352.2600,413.242,2062.9041,4.992
352.2800,413.852,2066.7769,4.994
352.3000,414.584,2069.6035,4.992
352.3200,413.852,2065.1213,4.99
352.3400,415.804,2076.5251,4.994
352.3600,415.438,2075.5281,4.996
352.3800,416.657,2079.9519,4.992
352.4000,417.259,2082.957,4.992
352.4200,416.528,2080.1409,4.994
352.4400,417.015,2082.573,4.994
352.4600,417.015,2083.407,4.996
352.4800,416.04,2077.7039,4.994
352.5000,413.112,2062.2551,4.992
352.5200,413.844,2067.5645,4.996
352.5400,412.99,2061.646,4.992
352.5600,414.576,2069.5635,4.992
352.5800,414.454,2068.9543,4.992
352.6000,415.796,2075.6536,4.992
352.6200,416.284,2077.2571,4.99
352.6400,416.292,2078.9622,4.994
352.6600,417.023,2081.7788,4.992
352.6800,416.414,2079.5715,4.994
352.7000,417.023,2081.7788,4.992
352.7200,416.17,2077.5208,4.992
352.7400,414.828,2071.6511,4.994
352.7600,413.974,2065.7302,4.99
352.7800,414.462,2069.8232,4.994
352.8000,413.852,2066.7769,4.994
352.8200,414.584,2069.6035,4.992
352.8400,414.34,2067.5564,4.99
352.8600,415.682,2075.916,4.994
352.8800,416.414,2080.4043,4.996
352.9000,415.926,2076.3025,4.992
352.9200,416.779,2080.5608,4.992
352.9400,416.779,2083.0615,4.998
352.9600,416.048,2076.9116,4.992
352.9800,415.072,2072.8694,4.994
353.0000,414.218,2068.6045,4.994
353.0200,413.974,2065.7302,4.99
353.0400,414.34,2069.2139,4.994
353.0600,414.34,2068.3853,4.992
353.0800,415.072,2072.0393,4.992
353.1000,415.194,2072.6484,4.992
353.1200,414.218,2068.6045,4.994
353.1400,416.414,2078.7388,4.992
353.1600,417.023,2083.4468,4.996
353.1800,538.142,2684.2524,4.988
353.2000,540.825,2697.635,4.988
353.2200,414.096,2068.8235,4.996
353.2400,413.852,2065.9492,4.992
353.2600,413.974,2068.2141,4.996
353.2800,433.002,2162.4121,4.994
353.3000,416.657,2079.9519,4.992
353.3200,417.267,2084.6658,4.996
353.3400,416.901,2082.8374,4.996
353.3600,434.587,2168.5891,4.99
353.3800,428.733,2141.0925,4.994
353.4000,415.08,2072.0793,4.992
353.4200,425.326,2124.0779,4.994
353.4400,412.884,2061.1169,4.992
353.4600,413.86,2065.989,4.992
353.4800,413.982,2066.5981,4.992
353.5000,414.592,2068.814,4.99
353.5200,414.592,2070.4724,4.994
353.5400,415.568,2075.3464,4.994
353.5600,416.421,2079.6064,4.994
353.5800,417.519,2085.9248,4.996
353.6000,416.665,2079.9917,4.992
